loss,grad_norm,learning_rate,epoch,eval_loss,eval_accuracy,eval_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.2587,10.672845840454102,1.763258858045588e-05,0.35545023696682465,,,,,,,,,,,
0.1568,2.2072529792785645,1.7610020311442113e-05,0.35883547731888965,,,,,,,,,,,
0.2772,15.816054344177246,1.7587452042428347e-05,0.36222071767095465,,,,,,,,,,,
0.3185,4.597289085388184,1.756488377341458e-05,0.36560595802301965,,,,,,,,,,,
0.1725,6.300201892852783,1.7542315504400813e-05,0.36899119837508465,,,,,,,,,,,
0.3973,17.202810287475586,1.7519747235387047e-05,0.37237643872714965,,,,,,,,,,,
0.1996,19.50798988342285,1.749717896637328e-05,0.37576167907921465,,,,,,,,,,,
0.2244,18.658767700195312,1.7474610697359513e-05,0.3791469194312796,,,,,,,,,,,
0.2741,15.348101615905762,1.7452042428345747e-05,0.3825321597833446,,,,,,,,,,,
0.2214,15.607561111450195,1.742947415933198e-05,0.3859174001354096,,,,,,,,,,,
0.155,0.3463142216205597,1.7406905890318213e-05,0.3893026404874746,,,,,,,,,,,
0.1706,5.926478385925293,1.7384337621304447e-05,0.3926878808395396,,,,,,,,,,,
0.1282,12.803449630737305,1.736176935229068e-05,0.3960731211916046,,,,,,,,,,,
0.3332,20.08854103088379,1.7339201083276913e-05,0.3994583615436696,,,,,,,,,,,
0.2565,2.999696731567383,1.7316632814263147e-05,0.4028436018957346,,,,,,,,,,,
0.1134,13.17388916015625,1.729406454524938e-05,0.4062288422477996,,,,,,,,,,,
0.2755,11.03246021270752,1.7271496276235613e-05,0.4096140825998646,,,,,,,,,,,
0.2097,14.887125968933105,1.7248928007221847e-05,0.4129993229519296,,,,,,,,,,,
0.331,17.1440372467041,1.722635973820808e-05,0.4163845633039946,,,,,,,,,,,
0.1792,10.814186096191406,1.7203791469194316e-05,0.4197698036560596,,,,,,,,,,,
0.179,4.26785945892334,1.7181223200180547e-05,0.4231550440081246,,,,,,,,,,,
0.1605,0.9699912667274475,1.715865493116678e-05,0.4265402843601896,,,,,,,,,,,
0.2312,2.84722900390625,1.7136086662153016e-05,0.4299255247122546,,,,,,,,,,,
0.2328,9.328227996826172,1.7113518393139247e-05,0.4333107650643196,,,,,,,,,,,
0.2422,12.83357048034668,1.709095012412548e-05,0.43669600541638454,,,,,,,,,,,
0.2765,0.9966911673545837,1.7068381855111716e-05,0.44008124576844954,,,,,,,,,,,
0.125,12.2595796585083,1.7045813586097947e-05,0.44346648612051454,,,,,,,,,,,
0.1384,16.616374969482422,1.702324531708418e-05,0.44685172647257954,,,,,,,,,,,
0.3002,7.97683048248291,1.7000677048070416e-05,0.45023696682464454,,,,,,,,,,,
0.2587,11.967385292053223,1.6978108779056647e-05,0.45362220717670954,,,,,,,,,,,
0.1366,5.3348002433776855,1.695554051004288e-05,0.45700744752877454,,,,,,,,,,,
0.1216,5.082052230834961,1.6932972241029116e-05,0.46039268788083954,,,,,,,,,,,
0.1874,10.379903793334961,1.6910403972015347e-05,0.46377792823290453,,,,,,,,,,,
0.2346,11.46362590789795,1.688783570300158e-05,0.46716316858496953,,,,,,,,,,,
0.2842,25.657995223999023,1.6865267433987816e-05,0.47054840893703453,,,,,,,,,,,
0.2732,21.42804527282715,1.6842699164974047e-05,0.47393364928909953,,,,,,,,,,,
0.2175,2.0499444007873535,1.682013089596028e-05,0.47731888964116453,,,,,,,,,,,
0.1785,11.125240325927734,1.6797562626946516e-05,0.48070412999322953,,,,,,,,,,,
0.3605,1.9762290716171265,1.6774994357932747e-05,0.48408937034529453,,,,,,,,,,,
0.2023,15.800765037536621,1.675242608891898e-05,0.48747461069735953,,,,,,,,,,,
0.1365,10.644498825073242,1.6729857819905216e-05,0.49085985104942453,,,,,,,,,,,
0.1612,3.403062105178833,1.6707289550891447e-05,0.4942450914014895,,,,,,,,,,,
0.1919,7.198026657104492,1.668472128187768e-05,0.4976303317535545,,,,,,,,,,,
0.0982,3.8504109382629395,1.6662153012863916e-05,0.5010155721056195,,,,,,,,,,,
0.1551,7.002619743347168,1.6639584743850147e-05,0.5044008124576845,,,,,,,,,,,
0.3722,10.884737014770508,1.661701647483638e-05,0.5077860528097495,,,,,,,,,,,
0.2692,7.494736671447754,1.6594448205822616e-05,0.5111712931618145,,,,,,,,,,,
0.3044,13.20739459991455,1.6571879936808847e-05,0.5145565335138795,,,,,,,,,,,
0.214,28.19847297668457,1.654931166779508e-05,0.5179417738659445,,,,,,,,,,,
0.1321,21.99958038330078,1.6526743398781316e-05,0.5213270142180095,,,,,,,,,,,
0.2273,19.515323638916016,1.6504175129767547e-05,0.5247122545700744,,,,,,,,,,,
0.2956,5.850737571716309,1.648160686075378e-05,0.5280974949221394,,,,,,,,,,,
0.2218,9.404733657836914,1.6459038591740016e-05,0.5314827352742044,,,,,,,,,,,
0.2329,8.930863380432129,1.6436470322726247e-05,0.5348679756262694,,,,,,,,,,,
0.203,10.022244453430176,1.641390205371248e-05,0.5382532159783344,,,,,,,,,,,
0.3367,9.110410690307617,1.6391333784698716e-05,0.5416384563303994,,,,,,,,,,,
0.3154,8.79481029510498,1.6368765515684947e-05,0.5450236966824644,,,,,,,,,,,
0.2502,16.107067108154297,1.634619724667118e-05,0.5484089370345294,,,,,,,,,,,
0.3081,23.946474075317383,1.6323628977657416e-05,0.5517941773865944,,,,,,,,,,,
0.2707,8.941957473754883,1.6301060708643647e-05,0.5551794177386594,,,,,,,,,,,
0.1739,7.127115726470947,1.627849243962988e-05,0.5585646580907244,,,,,,,,,,,
0.2001,3.8689472675323486,1.6255924170616116e-05,0.5619498984427894,,,,,,,,,,,
0.1946,15.595942497253418,1.6233355901602347e-05,0.5653351387948544,,,,,,,,,,,
0.1411,4.088734149932861,1.621078763258858e-05,0.5687203791469194,,,,,,,,,,,
0.3434,13.028801918029785,1.6188219363574816e-05,0.5721056194989844,,,,,,,,,,,
0.1948,15.7084379196167,1.6165651094561047e-05,0.5754908598510494,,,,,,,,,,,
0.2414,20.59784698486328,1.614308282554728e-05,0.5788761002031144,,,,,,,,,,,
0.2887,16.113239288330078,1.6120514556533515e-05,0.5822613405551794,,,,,,,,,,,
0.4892,9.486499786376953,1.6097946287519747e-05,0.5856465809072444,,,,,,,,,,,
0.1772,8.796041488647461,1.607537801850598e-05,0.5890318212593094,,,,,,,,,,,
0.2087,4.520718574523926,1.6052809749492215e-05,0.5924170616113744,,,,,,,,,,,
0.2445,3.9868173599243164,1.6030241480478447e-05,0.5958023019634394,,,,,,,,,,,
0.2732,10.393263816833496,1.600767321146468e-05,0.5991875423155044,,,,,,,,,,,
0.4147,17.7954158782959,1.5985104942450915e-05,0.6025727826675694,,,,,,,,,,,
0.1959,7.85026741027832,1.5962536673437147e-05,0.6059580230196344,,,,,,,,,,,
0.2988,13.940022468566895,1.5939968404423384e-05,0.6093432633716994,,,,,,,,,,,
0.2439,13.62147045135498,1.5917400135409615e-05,0.6127285037237644,,,,,,,,,,,
0.1869,13.420915603637695,1.5894831866395846e-05,0.6161137440758294,,,,,,,,,,,
0.1993,9.660839080810547,1.5872263597382084e-05,0.6194989844278944,,,,,,,,,,,
0.1242,0.6766862273216248,1.5849695328368315e-05,0.6228842247799594,,,,,,,,,,,
0.1959,15.217306137084961,1.5827127059354546e-05,0.6262694651320244,,,,,,,,,,,
0.1497,0.7433241605758667,1.5804558790340784e-05,0.6296547054840894,,,,,,,,,,,
0.1965,10.744379997253418,1.5781990521327015e-05,0.6330399458361544,,,,,,,,,,,
0.2421,7.4753217697143555,1.5759422252313246e-05,0.6364251861882194,,,,,,,,,,,
0.255,3.0026214122772217,1.5736853983299484e-05,0.6398104265402843,,,,,,,,,,,
0.2174,8.524102210998535,1.5714285714285715e-05,0.6431956668923493,,,,,,,,,,,
0.2338,0.21303515136241913,1.5691717445271946e-05,0.6465809072444143,,,,,,,,,,,
0.2246,2.2005093097686768,1.5669149176258184e-05,0.6499661475964793,,,,,,,,,,,
0.1625,14.029169082641602,1.5646580907244415e-05,0.6533513879485443,,,,,,,,,,,
0.2421,3.8011608123779297,1.562401263823065e-05,0.6567366283006093,,,,,,,,,,,
0.3282,8.124109268188477,1.5601444369216884e-05,0.6601218686526743,,,,,,,,,,,
0.171,9.265929222106934,1.5578876100203115e-05,0.6635071090047393,,,,,,,,,,,
0.2874,10.605807304382324,1.555630783118935e-05,0.6668923493568043,,,,,,,,,,,
0.3124,2.6396708488464355,1.5533739562175584e-05,0.6702775897088693,,,,,,,,,,,
0.2461,2.7932777404785156,1.5511171293161815e-05,0.6736628300609343,,,,,,,,,,,
0.3632,16.337188720703125,1.548860302414805e-05,0.6770480704129993,,,,,,,,,,,
0.2026,11.728104591369629,1.5466034755134284e-05,0.6804333107650643,,,,,,,,,,,
0.243,1.6024792194366455,1.5443466486120515e-05,0.6838185511171293,,,,,,,,,,,
0.1651,11.245702743530273,1.542089821710675e-05,0.6872037914691943,,,,,,,,,,,
0.1806,10.24549388885498,1.5398329948092984e-05,0.6905890318212593,,,,,,,,,,,
0.2982,9.426336288452148,1.5375761679079215e-05,0.6939742721733243,,,,,,,,,,,
0.26,3.843869209289551,1.535319341006545e-05,0.6973595125253893,,,,,,,,,,,
0.4554,10.016937255859375,1.5330625141051684e-05,0.7007447528774543,,,,,,,,,,,
0.1989,15.237926483154297,1.5308056872037915e-05,0.7041299932295193,,,,,,,,,,,
0.2282,24.095617294311523,1.528548860302415e-05,0.7075152335815843,,,,,,,,,,,
0.1375,11.777355194091797,1.5262920334010384e-05,0.7109004739336493,,,,,,,,,,,
0.3462,13.894003868103027,1.5240352064996615e-05,0.7142857142857143,,,,,,,,,,,
0.2256,16.9374942779541,1.521778379598285e-05,0.7176709546377793,,,,,,,,,,,
0.2938,8.642763137817383,1.5195215526969082e-05,0.7210561949898443,,,,,,,,,,,
0.1983,7.068877696990967,1.5172647257955315e-05,0.7244414353419093,,,,,,,,,,,
0.2174,9.383736610412598,1.515007898894155e-05,0.7278266756939743,,,,,,,,,,,
0.1765,0.5854045748710632,1.5127510719927782e-05,0.7312119160460393,,,,,,,,,,,
0.3411,7.468015670776367,1.5104942450914015e-05,0.7345971563981043,,,,,,,,,,,
0.2479,3.1458945274353027,1.508237418190025e-05,0.7379823967501693,,,,,,,,,,,
0.2101,6.96085262298584,1.5059805912886482e-05,0.7413676371022343,,,,,,,,,,,
0.3189,19.9415283203125,1.5037237643872715e-05,0.7447528774542993,,,,,,,,,,,
0.1755,1.8182060718536377,1.501466937485895e-05,0.7481381178063643,,,,,,,,,,,
0.1419,1.1338322162628174,1.4992101105845182e-05,0.7515233581584293,,,,,,,,,,,
0.2626,14.289688110351562,1.4969532836831415e-05,0.7549085985104943,,,,,,,,,,,
0.2029,9.978906631469727,1.494696456781765e-05,0.7582938388625592,,,,,,,,,,,
0.3298,15.454705238342285,1.4924396298803882e-05,0.7616790792146242,,,,,,,,,,,
0.2012,36.11559295654297,1.4901828029790115e-05,0.7650643195666892,,,,,,,,,,,
0.2445,2.529827833175659,1.487925976077635e-05,0.7684495599187542,,,,,,,,,,,
0.2903,2.336217164993286,1.4856691491762582e-05,0.7718348002708192,,,,,,,,,,,
0.1906,9.30601692199707,1.4834123222748817e-05,0.7752200406228842,,,,,,,,,,,
0.2074,15.10887622833252,1.481155495373505e-05,0.7786052809749492,,,,,,,,,,,
0.231,13.731712341308594,1.4788986684721282e-05,0.7819905213270142,,,,,,,,,,,
0.1575,11.554643630981445,1.4766418415707517e-05,0.7853757616790792,,,,,,,,,,,
0.2064,27.9912052154541,1.474385014669375e-05,0.7887610020311442,,,,,,,,,,,
0.2092,18.515073776245117,1.4721281877679982e-05,0.7921462423832092,,,,,,,,,,,
0.2698,11.765732765197754,1.4698713608666217e-05,0.7955314827352742,,,,,,,,,,,
0.2375,16.924108505249023,1.467614533965245e-05,0.7989167230873392,,,,,,,,,,,
0.1812,21.08439826965332,1.4653577070638682e-05,0.8023019634394042,,,,,,,,,,,
0.1341,3.4822516441345215,1.4631008801624918e-05,0.8056872037914692,,,,,,,,,,,
0.2942,24.04248809814453,1.460844053261115e-05,0.8090724441435342,,,,,,,,,,,
0.2029,5.481363296508789,1.4585872263597382e-05,0.8124576844955992,,,,,,,,,,,
0.2333,8.085114479064941,1.4563303994583618e-05,0.8158429248476642,,,,,,,,,,,
0.3639,19.59674644470215,1.454073572556985e-05,0.8192281651997292,,,,,,,,,,,
0.2032,5.863981246948242,1.4518167456556082e-05,0.8226134055517942,,,,,,,,,,,
0.2048,2.8249285221099854,1.4495599187542318e-05,0.8259986459038592,,,,,,,,,,,
0.2294,18.200056076049805,1.447303091852855e-05,0.8293838862559242,,,,,,,,,,,
0.2075,10.586837768554688,1.4450462649514782e-05,0.8327691266079892,,,,,,,,,,,
0.2508,6.962908744812012,1.4427894380501018e-05,0.8361543669600542,,,,,,,,,,,
0.1777,16.54712677001953,1.440532611148725e-05,0.8395396073121192,,,,,,,,,,,
0.2909,2.189119338989258,1.4382757842473482e-05,0.8429248476641842,,,,,,,,,,,
0.3344,11.906580924987793,1.4360189573459718e-05,0.8463100880162492,,,,,,,,,,,
0.1258,1.628117322921753,1.433762130444595e-05,0.8496953283683142,,,,,,,,,,,
0.2713,2.1994972229003906,1.4315053035432182e-05,0.8530805687203792,,,,,,,,,,,
0.2092,7.752926826477051,1.4292484766418418e-05,0.8564658090724442,,,,,,,,,,,
0.2659,10.237391471862793,1.426991649740465e-05,0.8598510494245092,,,,,,,,,,,
0.4125,16.527610778808594,1.4247348228390882e-05,0.8632362897765742,,,,,,,,,,,
0.4533,4.186718463897705,1.4224779959377118e-05,0.8666215301286392,,,,,,,,,,,
0.2321,16.503921508789062,1.420221169036335e-05,0.8700067704807042,,,,,,,,,,,
0.238,2.6705310344696045,1.4179643421349582e-05,0.8733920108327691,,,,,,,,,,,
0.2476,5.247298717498779,1.4157075152335818e-05,0.8767772511848341,,,,,,,,,,,
0.3442,17.865201950073242,1.4134506883322051e-05,0.8801624915368991,,,,,,,,,,,
0.294,16.880096435546875,1.4111938614308282e-05,0.8835477318889641,,,,,,,,,,,
0.16,25.618614196777344,1.4089370345294518e-05,0.8869329722410291,,,,,,,,,,,
0.3745,13.910346984863281,1.406680207628075e-05,0.8903182125930941,,,,,,,,,,,
0.2406,1.1443097591400146,1.4044233807266985e-05,0.8937034529451591,,,,,,,,,,,
0.239,21.099218368530273,1.4021665538253218e-05,0.8970886932972241,,,,,,,,,,,
0.3105,8.577563285827637,1.399909726923945e-05,0.9004739336492891,,,,,,,,,,,
0.2997,12.178400993347168,1.3976529000225685e-05,0.9038591740013541,,,,,,,,,,,
0.1719,20.453033447265625,1.3953960731211918e-05,0.9072444143534191,,,,,,,,,,,
0.2369,13.162153244018555,1.393139246219815e-05,0.9106296547054841,,,,,,,,,,,
0.1909,4.9097466468811035,1.3908824193184385e-05,0.9140148950575491,,,,,,,,,,,
0.2785,1.6047313213348389,1.3886255924170618e-05,0.9174001354096141,,,,,,,,,,,
0.1822,1.5559964179992676,1.386368765515685e-05,0.9207853757616791,,,,,,,,,,,
0.3522,10.210226058959961,1.3841119386143085e-05,0.9241706161137441,,,,,,,,,,,
0.2969,20.841726303100586,1.3818551117129318e-05,0.9275558564658091,,,,,,,,,,,
0.2601,10.450486183166504,1.379598284811555e-05,0.9309410968178741,,,,,,,,,,,
0.1997,10.0543794631958,1.3773414579101785e-05,0.9343263371699391,,,,,,,,,,,
0.2566,21.903257369995117,1.3750846310088018e-05,0.9377115775220041,,,,,,,,,,,
0.2461,6.174081325531006,1.372827804107425e-05,0.9410968178740691,,,,,,,,,,,
0.3245,9.617209434509277,1.3705709772060485e-05,0.9444820582261341,,,,,,,,,,,
0.3773,13.173093795776367,1.3683141503046718e-05,0.9478672985781991,,,,,,,,,,,
0.1656,11.171862602233887,1.366057323403295e-05,0.9512525389302641,,,,,,,,,,,
0.3375,13.60459041595459,1.3638004965019185e-05,0.9546377792823291,,,,,,,,,,,
0.2203,10.753043174743652,1.3615436696005418e-05,0.9580230196343941,,,,,,,,,,,
0.1566,1.2976223230361938,1.359286842699165e-05,0.9614082599864591,,,,,,,,,,,
0.235,8.364770889282227,1.3570300157977885e-05,0.9647935003385241,,,,,,,,,,,
0.2305,2.253450632095337,1.3547731888964118e-05,0.9681787406905891,,,,,,,,,,,
0.2386,12.72050952911377,1.352516361995035e-05,0.9715639810426541,,,,,,,,,,,
0.2226,8.949142456054688,1.3502595350936585e-05,0.9749492213947191,,,,,,,,,,,
0.2502,9.497949600219727,1.3480027081922818e-05,0.9783344617467841,,,,,,,,,,,
0.2599,13.337252616882324,1.345745881290905e-05,0.9817197020988491,,,,,,,,,,,
0.2637,6.332221984863281,1.3434890543895285e-05,0.9851049424509141,,,,,,,,,,,
0.1434,7.901951789855957,1.3412322274881518e-05,0.988490182802979,,,,,,,,,,,
0.2752,21.01042366027832,1.338975400586775e-05,0.991875423155044,,,,,,,,,,,
0.1407,9.772440910339355,1.3367185736853985e-05,0.995260663507109,,,,,,,,,,,
0.1144,15.18859577178955,1.3344617467840218e-05,0.998645903859174,,,,,,,,,,,
,,,1.0,0.6331939101219177,0.8359506172839506,0.8360480952521933,1373.4634,7.372,0.116,,,,,
0.1533,5.326992988586426,1.3322049198826452e-05,1.002031144211239,,,,,,,,,,,
0.0825,0.847888708114624,1.3299480929812685e-05,1.005416384563304,,,,,,,,,,,
0.1602,8.080643653869629,1.3276912660798918e-05,1.008801624915369,,,,,,,,,,,
0.0763,2.060675621032715,1.3254344391785152e-05,1.012186865267434,,,,,,,,,,,
0.1387,9.275980949401855,1.3231776122771385e-05,1.015572105619499,,,,,,,,,,,
0.1362,1.2953866720199585,1.3209207853757618e-05,1.018957345971564,,,,,,,,,,,
0.0642,0.5255212783813477,1.3186639584743852e-05,1.022342586323629,,,,,,,,,,,
0.1503,1.3838263750076294,1.3164071315730085e-05,1.025727826675694,,,,,,,,,,,
0.0269,5.649733066558838,1.3141503046716318e-05,1.029113067027759,,,,,,,,,,,
0.0261,5.367293357849121,1.3118934777702552e-05,1.032498307379824,,,,,,,,,,,
0.1164,0.8136237263679504,1.3096366508688785e-05,1.035883547731889,,,,,,,,,,,
0.1151,9.02003002166748,1.3073798239675018e-05,1.039268788083954,,,,,,,,,,,
